Name,Family_size,Status,Location,Age,Budget,Model
CUS445,4,High,Married,CD,<40,S550 Sedan
CUS446,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS447,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS448,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS449,4,High,Married,LD,>40,S600 Sedan
CUS450,4,High,Single,CD,>40,AMG S65 Sedan
CUS451,4,Low,Married,CD,>40,E300 Sedan
CUS452,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS453,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS454,2,Low,Single,CD,<40,C300 Cabriolet
CUS455,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS456,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS457,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS458,2,High,Single,LD,>40,S550 Cabriolet
CUS459,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS460,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS461,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS462,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS463,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS464,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS465,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS466,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS467,5,Low,Single,CD,<40,GLA250 SUV
CUS468,5,Medium ,Single,CD,<40,GLS450 SUV
CUS469,5,High,Single,CD,<40,AMG GLE63 SUV
CUS470,5,Low,Married,CD,<40,GLE350 SUV
CUS471,5,Medium ,Married,CD,<40,GLS550 SUV
CUS472,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS473,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS474,5,High,Single,LD,>40,AMG GLS63 SUV
CUS475,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS476,5,High,Married,LD,>40,G550 SUV
CUS477,5,Low,Single,CD,>40,GLC300 SUV
CUS478,5,High,Single,CD,>40,AMG G63 SUV
CUS479,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS480,5,High,Married,CD,>40,AMG G65 SUV
CUS481,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS482,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS483,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS484,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS485,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS486,3,Low,Single,CD,<40,C300 Coupe
CUS487,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS488,3,Low,Married,CD,<40,CLA250 Coupe
CUS489,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS490,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS491,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS492,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS493,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS494,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS495,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS496,3,Low,Single,CD,>40,E400 Coupe
CUS497,3,Medium ,Single,CD,>40,E550 Coupe
CUS498,3,High,Single,CD,>40,AMG S63 Coupe
CUS499,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS500,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS501,3,High,Married,CD,>40,AMG S65 Coupe
CUS502,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS503,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS504,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS505,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS506,4,Low,Married,LD,<40,AMG C43 Sedan
CUS507,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS508,4,High,Married,LD,<40,AMG S63 Sedan
CUS509,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS510,4,Low,Married,CD,<40,C300 Sedan
CUS511,4,High,Married,CD,<40,S550 Sedan
CUS512,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS513,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS514,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS515,4,High,Married,LD,>40,S600 Sedan
CUS516,4,High,Single,CD,>40,AMG S65 Sedan
CUS517,4,Low,Married,CD,>40,E300 Sedan
CUS518,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS519,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS520,2,Low,Single,CD,<40,C300 Cabriolet
CUS521,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS522,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS523,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS524,2,High,Single,LD,>40,S550 Cabriolet
CUS525,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS526,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS527,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS528,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS529,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS530,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS531,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS532,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS533,5,Low,Single,CD,<40,GLA250 SUV
CUS534,5,Medium ,Single,CD,<40,GLS450 SUV
CUS535,5,High,Single,CD,<40,AMG GLE63 SUV
CUS536,5,Low,Married,CD,<40,GLE350 SUV
CUS537,5,Medium ,Married,CD,<40,GLS550 SUV
CUS538,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS539,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS540,5,High,Single,LD,>40,AMG GLS63 SUV
CUS541,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS542,5,High,Married,LD,>40,G550 SUV
CUS543,5,Low,Single,CD,>40,GLC300 SUV
CUS544,5,High,Single,CD,>40,AMG G63 SUV
CUS545,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS546,5,High,Married,CD,>40,AMG G65 SUV
CUS547,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS548,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS549,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS550,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS551,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS552,3,Low,Single,CD,<40,C300 Coupe
CUS553,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS554,3,Low,Married,CD,<40,CLA250 Coupe
CUS555,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS556,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS557,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS558,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS559,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS560,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS561,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS562,3,Low,Single,CD,>40,E400 Coupe
CUS563,3,Medium ,Single,CD,>40,E550 Coupe
CUS564,3,High,Single,CD,>40,AMG S63 Coupe
CUS565,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS566,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS567,3,High,Married,CD,>40,AMG S65 Coupe
CUS568,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS569,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS570,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS571,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS572,4,Low,Married,LD,<40,AMG C43 Sedan
CUS573,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS574,4,High,Married,LD,<40,AMG S63 Sedan
CUS575,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS576,4,Low,Married,CD,<40,C300 Sedan
CUS577,4,High,Married,CD,<40,S550 Sedan
CUS578,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS579,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS580,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS581,4,High,Married,LD,>40,S600 Sedan
CUS582,4,High,Single,CD,>40,AMG S65 Sedan
CUS583,4,Low,Married,CD,>40,E300 Sedan
CUS584,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS585,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS586,2,Low,Single,CD,<40,C300 Cabriolet
CUS587,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS588,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS589,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS590,2,High,Single,LD,>40,S550 Cabriolet
CUS591,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS592,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS593,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS594,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS595,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS596,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS597,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS598,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS599,5,Low,Single,CD,<40,GLA250 SUV
CUS600,5,Medium ,Single,CD,<40,GLS450 SUV
CUS601,5,High,Single,CD,<40,AMG GLE63 SUV
CUS602,5,Low,Married,CD,<40,GLE350 SUV
CUS603,5,Medium ,Married,CD,<40,GLS550 SUV
CUS604,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS605,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS606,5,High,Single,LD,>40,AMG GLS63 SUV
CUS607,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS608,5,High,Married,LD,>40,G550 SUV
CUS609,5,Low,Single,CD,>40,GLC300 SUV
CUS610,5,High,Single,CD,>40,AMG G63 SUV
CUS611,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS612,5,High,Married,CD,>40,AMG G65 SUV
CUS613,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS614,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS615,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS616,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS617,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS618,3,Low,Single,CD,<40,C300 Coupe
CUS619,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS620,3,Low,Married,CD,<40,CLA250 Coupe
CUS621,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS622,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS623,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS624,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS625,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS626,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS627,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS628,3,Low,Single,CD,>40,E400 Coupe
CUS629,3,Medium ,Single,CD,>40,E550 Coupe
CUS630,3,High,Single,CD,>40,AMG S63 Coupe
CUS631,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS632,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS633,3,High,Married,CD,>40,AMG S65 Coupe
CUS634,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS635,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS636,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS637,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS638,4,Low,Married,LD,<40,AMG C43 Sedan
CUS639,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS640,4,High,Married,LD,<40,AMG S63 Sedan
CUS641,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS642,4,Low,Married,CD,<40,C300 Sedan
CUS643,4,High,Married,CD,<40,S550 Sedan
CUS644,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS645,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS646,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS647,4,High,Married,LD,>40,S600 Sedan
CUS648,4,High,Single,CD,>40,AMG S65 Sedan
CUS649,4,Low,Married,CD,>40,E300 Sedan
CUS650,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS651,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS652,2,Low,Single,CD,<40,C300 Cabriolet
CUS653,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS654,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS655,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS656,2,High,Single,LD,>40,S550 Cabriolet
CUS657,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS658,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS659,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS660,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS661,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS662,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS663,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS664,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS665,5,Low,Single,CD,<40,GLA250 SUV
CUS666,5,Medium ,Single,CD,<40,GLS450 SUV
CUS667,5,High,Single,CD,<40,AMG GLE63 SUV
CUS668,5,Low,Married,CD,<40,GLE350 SUV
CUS669,5,Medium ,Married,CD,<40,GLS550 SUV
CUS670,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS671,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS672,5,High,Single,LD,>40,AMG GLS63 SUV
CUS673,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS674,5,High,Married,LD,>40,G550 SUV
CUS675,5,Low,Single,CD,>40,GLC300 SUV
CUS676,5,High,Single,CD,>40,AMG G63 SUV
CUS677,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS678,5,High,Married,CD,>40,AMG G65 SUV
CUS679,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS680,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS681,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS682,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS683,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS684,3,Low,Single,CD,<40,C300 Coupe
CUS685,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS686,3,Low,Married,CD,<40,CLA250 Coupe
CUS687,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS688,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS689,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS690,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS691,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS692,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS693,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS694,3,Low,Single,CD,>40,E400 Coupe
CUS695,3,Medium ,Single,CD,>40,E550 Coupe
CUS696,3,High,Single,CD,>40,AMG S63 Coupe
CUS697,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS698,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS699,3,High,Married,CD,>40,AMG S65 Coupe
CUS700,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS701,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS702,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS703,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS704,4,Low,Married,LD,<40,AMG C43 Sedan
CUS705,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS706,4,High,Married,LD,<40,AMG S63 Sedan
CUS707,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS708,4,Low,Married,CD,<40,C300 Sedan
CUS709,4,High,Married,CD,<40,S550 Sedan
CUS710,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS711,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS712,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS713,4,High,Married,LD,>40,S600 Sedan
CUS714,4,High,Single,CD,>40,AMG S65 Sedan
CUS715,4,Low,Married,CD,>40,E300 Sedan
CUS716,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS717,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS718,2,Low,Single,CD,<40,C300 Cabriolet
CUS719,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS720,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS721,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS722,2,High,Single,LD,>40,S550 Cabriolet
CUS723,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS724,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS725,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS726,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS727,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS728,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS729,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS730,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS731,5,Low,Single,CD,<40,GLA250 SUV
CUS732,5,Medium ,Single,CD,<40,GLS450 SUV
CUS733,5,High,Single,CD,<40,AMG GLE63 SUV
CUS734,5,Low,Married,CD,<40,GLE350 SUV
CUS735,5,Medium ,Married,CD,<40,GLS550 SUV
CUS736,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS737,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS738,5,High,Single,LD,>40,AMG GLS63 SUV
CUS739,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS740,5,High,Married,LD,>40,G550 SUV
CUS741,5,Low,Single,CD,>40,GLC300 SUV
CUS742,5,High,Single,CD,>40,AMG G63 SUV
CUS743,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS744,5,High,Married,CD,>40,AMG G65 SUV
CUS745,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS746,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS747,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS748,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS749,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS750,3,Low,Single,CD,<40,C300 Coupe
CUS751,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS752,3,Low,Married,CD,<40,CLA250 Coupe
CUS753,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS754,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS755,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS756,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS757,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS758,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS759,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS760,3,Low,Single,CD,>40,E400 Coupe
CUS761,3,Medium ,Single,CD,>40,E550 Coupe
CUS762,3,High,Single,CD,>40,AMG S63 Coupe
CUS763,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS764,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS765,3,High,Married,CD,>40,AMG S65 Coupe
CUS766,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS767,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS768,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS769,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS770,4,Low,Married,LD,<40,AMG C43 Sedan
CUS771,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS772,4,High,Married,LD,<40,AMG S63 Sedan
CUS773,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS774,4,Low,Married,CD,<40,C300 Sedan
CUS775,4,High,Married,CD,<40,S550 Sedan
CUS776,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS777,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS778,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS779,4,High,Married,LD,>40,S600 Sedan
CUS780,4,High,Single,CD,>40,AMG S65 Sedan
CUS781,4,Low,Married,CD,>40,E300 Sedan
CUS782,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS783,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS784,2,Low,Single,CD,<40,C300 Cabriolet
CUS785,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS786,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS787,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS788,2,High,Single,LD,>40,S550 Cabriolet
CUS789,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS790,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS791,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS792,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS793,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS794,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS795,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS796,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS797,5,Low,Single,CD,<40,GLA250 SUV
CUS798,5,Medium ,Single,CD,<40,GLS450 SUV
CUS799,5,High,Single,CD,<40,AMG GLE63 SUV
CUS800,5,Low,Married,CD,<40,GLE350 SUV
CUS801,5,Medium ,Married,CD,<40,GLS550 SUV
CUS802,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS803,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS804,5,High,Single,LD,>40,AMG GLS63 SUV
CUS805,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS806,5,High,Married,LD,>40,G550 SUV
CUS807,5,Low,Single,CD,>40,GLC300 SUV
CUS808,5,High,Single,CD,>40,AMG G63 SUV
CUS809,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS810,5,High,Married,CD,>40,AMG G65 SUV
CUS811,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS812,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS813,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS814,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS815,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS816,3,Low,Single,CD,<40,C300 Coupe
CUS817,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS818,3,Low,Married,CD,<40,CLA250 Coupe
CUS819,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS820,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS821,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS822,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS823,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS824,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS825,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS826,3,Low,Single,CD,>40,E400 Coupe
CUS827,3,Medium ,Single,CD,>40,E550 Coupe
CUS828,3,High,Single,CD,>40,AMG S63 Coupe
CUS829,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS830,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS831,3,High,Married,CD,>40,AMG S65 Coupe
CUS832,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS833,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS834,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS835,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS836,4,Low,Married,LD,<40,AMG C43 Sedan
CUS837,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS838,4,High,Married,LD,<40,AMG S63 Sedan
CUS839,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS840,4,Low,Married,CD,<40,C300 Sedan
CUS841,4,High,Married,CD,<40,S550 Sedan
CUS842,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS843,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS844,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS845,4,High,Married,LD,>40,S600 Sedan
CUS846,4,High,Single,CD,>40,AMG S65 Sedan
CUS847,4,Low,Married,CD,>40,E300 Sedan
CUS848,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS849,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS850,2,Low,Single,CD,<40,C300 Cabriolet
CUS851,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS852,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS853,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS854,2,High,Single,LD,>40,S550 Cabriolet
CUS855,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS856,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS857,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS858,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS859,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS860,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS861,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS862,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS863,5,Low,Single,CD,<40,GLA250 SUV
CUS864,5,Medium ,Single,CD,<40,GLS450 SUV
CUS865,5,High,Single,CD,<40,AMG GLE63 SUV
CUS866,5,Low,Married,CD,<40,GLE350 SUV
CUS867,5,Medium ,Married,CD,<40,GLS550 SUV
CUS868,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS869,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS870,5,High,Single,LD,>40,AMG GLS63 SUV
CUS871,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS872,5,High,Married,LD,>40,G550 SUV
CUS873,5,Low,Single,CD,>40,GLC300 SUV
CUS874,5,High,Single,CD,>40,AMG G63 SUV
CUS875,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS876,5,High,Married,CD,>40,AMG G65 SUV
CUS877,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS878,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS879,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS880,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS881,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS882,3,Low,Single,CD,<40,C300 Coupe
CUS883,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS884,3,Low,Married,CD,<40,CLA250 Coupe
CUS885,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS886,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS887,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS888,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS889,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
